voice_alpha,voice_method,music_alpha,music_method,voice_affects_file,music_affects_file,deployable,robust_objective,joint_selection_objective,mean_total,worst_total,unseen_total,mean_ads,mean_file_eer,mean_voice_eer,worst_voice_eer,mean_music_eer,worst_music_eer,voice_unseen_eer,music_unseen_eer
0.4,probability,0.0,probability,False,False,True,0.8989711100260417,0.8749047770182291,0.9070621744791666,0.8911328124999999,0.8935807291666666,0.9,0.12083333333333335,0.16666666666666666,0.1875,0.02083333333333335,0.02083333333333335,0.35,0.4
0.4,probability,0.0,probability,True,False,True,0.8989711100260417,0.8749047770182291,0.9070621744791666,0.8911328124999999,0.8935807291666666,0.9,0.12083333333333335,0.16666666666666666,0.1875,0.02083333333333335,0.02083333333333335,0.35,0.4
0.5,probability,0.0,probability,False,False,True,0.899507568359375,0.8755927978515624,0.9079996744791666,0.8911328124999999,0.8935807291666666,0.9010416666666666,0.12083333333333335,0.16145833333333334,0.1875,0.02083333333333335,0.02083333333333335,0.35,0.4
0.5,probability,0.0,probability,True,False,True,0.899507568359375,0.8755927978515624,0.9079996744791666,0.8911328124999999,0.8935807291666666,0.9010416666666666,0.12083333333333335,0.16145833333333334,0.1875,0.02083333333333335,0.02083333333333335,0.35,0.4
0.6,probability,0.0,probability,False,False,True,0.899507568359375,0.8778427978515624,0.9079996744791666,0.8911328124999999,0.8935807291666666,0.9010416666666666,0.12083333333333335,0.16145833333333334,0.1875,0.02083333333333335,0.02083333333333335,0.30000000000000004,0.4
0.6,probability,0.0,probability,True,False,True,0.899507568359375,0.8778427978515624,0.9079996744791666,0.8911328124999999,0.8935807291666666,0.9010416666666666,0.12083333333333335,0.16145833333333334,0.1875,0.02083333333333335,0.02083333333333335,0.30000000000000004,0.4
0.75,probability,0.0,probability,False,False,True,0.9006560058593749,0.8810217041015624,0.9089371744791667,0.8935807291666666,0.8935807291666666,0.9020833333333333,0.12083333333333335,0.15625,0.16666666666666663,0.02083333333333335,0.02083333333333335,0.275,0.4
0.75,probability,0.0,probability,True,False,True,0.9006560058593749,0.8810217041015624,0.9089371744791667,0.8935807291666666,0.8935807291666666,0.9020833333333333,0.12083333333333335,0.15625,0.16666666666666663,0.02083333333333335,0.02083333333333335,0.275,0.4
1.0,probability,0.0,probability,False,False,True,0.899507568359375,0.8778427978515624,0.9079996744791666,0.8911328124999999,0.8935807291666666,0.9010416666666666,0.12083333333333335,0.16145833333333334,0.1875,0.02083333333333335,0.02083333333333335,0.30000000000000004,0.4
1.0,probability,0.0,probability,True,False,True,0.8956716308593751,0.8751576416015625,0.9061246744791668,0.8860807291666668,0.8860807291666668,0.8989583333333334,0.125,0.16145833333333334,0.1875,0.02083333333333335,0.02083333333333335,0.30000000000000004,0.4
0.0,logit,0.0,probability,False,False,True,0.8987836100260416,0.8715860270182291,0.9070621744791666,0.8873828125,0.8973307291666668,0.8999999999999999,0.12083333333333335,0.16666666666666669,0.20833333333333337,0.02083333333333335,0.02083333333333335,0.4,0.4
0.0,logit,0.0,probability,True,False,True,0.8987836100260416,0.8715860270182291,0.9070621744791666,0.8873828125,0.8973307291666668,0.8999999999999999,0.12083333333333335,0.16666666666666669,0.20833333333333337,0.02083333333333335,0.02083333333333335,0.4,0.4
